Wall time,Step,Value
1719708556.5636277,0,0.010863556526601315
1719709796.9910443,9,0.0
1719711164.1524396,19,0.6007261872291565
1719712532.1479795,29,0.6031717658042908
1719713898.4189513,39,0.8642378449440002
1719715266.981174,49,0.9225099682807922
1719716633.216694,59,0.8724800944328308
1719718002.274111,69,0.8657281398773193
1719719367.1406736,79,0.8777755498886108
1719720735.5939517,89,0.8519468307495117
1719721977.5241907,98,0.8494483232498169
1719722204.8108048,99,0.8377152681350708
